name,full_name,type,city,region,website,admissions_email,phone_main,phone_admissions,vk_url,telegram_url,max_url,address,source_url,parsed_at
"Ростовский государственный медицинский университет","Ростовский государственный медицинский университет","university","Ростов-на-Дону","Ростов-на-Дону","https://rostgmu.ru/","pk@rostgmu.ru","+7 (863) 201-43-96, 201-43-98","","","","","г. Ростов-на-Дону, пер. Нахичеванский, д. 29","https://rostov.postupi.online/vuz/rostgmu/","2026-07-08T20:36:58.926Z"
"Ростовский филиал Московского государственного технического университета гражданской авиации","Ростовский филиал Московского государственного технического университета гражданской авиации","university","Ростов-на-Дону","Ростов-на-Дону","http://www.rfmstuca.ru/","pk_rf@mstuca.ru","+7 (863) 252-67-78, +7 (863) 250-87-59","","","","","г. Ростов-на-Дону, ул. Шолохова, д. 262 В","https://rostov.postupi.online/vuz/rostovskij-filial-mgtu-ga/","2026-07-08T20:36:58.926Z"
"Ростовский филиал Российской таможенной академии","Ростовский филиал Российской таможенной академии","university","Ростов-на-Дону","Ростов-на-Дону","https://donrta.customs.gov.ru/","priem@donrta.ru","+7 (863) 244-15-43","","","","","г. Ростов-на-Дону, проспект Буденновский, д. 20","https://rostov.postupi.online/vuz/rostovskij-filial-rta/","2026-07-08T20:36:58.926Z"
"Ростовский институт (филиал) Всероссийского государственного университета юстиции (РПА Минюста России)","Ростовский институт (филиал) Всероссийского государственного университета юстиции (РПА Минюста России)","university","Ростов-на-Дону","Ростов-на-Дону","https://rostov.rpa-mu.ru/","priem.vguy@yandex.ru","+7 (863) 308-95-34","","","","","Ростовская обл., г. Ростов-на-Дону, пер. Соборный, д. 26","https://rostov.postupi.online/vuz/rostovskij-institut-vguyu-rpa/","2026-07-08T20:36:58.926Z"
"Ростовский-на-Дону филиал Всероссийского государственного университета кинематографии имени С. А. Герасимова","Ростовский-на-Дону филиал Всероссийского государственного университета кинематографии имени С. А. Герасимова","university","Ростов-на-Дону","Ростов-на-Дону","http://vgik-rostov.ru/","info@vgik-rostov.ru","+7 (863) 309-10-20 (доб.113, 155)","","","","","г. Ростов-на-Дону, ул. Московская, д. 43, лит. А","https://rostov.postupi.online/vuz/rostovskiy-na-donu-filial-vgik-im-s-a-gerasimova/","2026-07-08T20:36:58.926Z"
"Северо-Кавказский филиал Московского технического университета связи и информатики","Северо-Кавказский филиал Московского технического университета связи и информатики","university","Ростов-на-Дону","Ростов-на-Дону","https://skf.mtuci.ru/","pk@skf.mtuci.ru","+7 (863) 310-69-70","","","","","г. Ростов-на-Дону, ул. Серафимовича, д. 62","https://rostov.postupi.online/vuz/severo-kavkasskiy-filial-mtusi/","2026-07-08T20:36:58.926Z"
"Южный федеральный университет в г. Ростове-на-Дону","Южный федеральный университет в г. Ростове-на-Дону","university","Ростов-на-Дону","Ростов-на-Дону","http://sfedu.ru/","priem@sfedu.ru","8 (800) 700-33-98, +7 (863) 2-370-370","","","","","г. Ростов-на-Дону, ул. Б. Садовая, д. 105/42","https://rostov.postupi.online/vuz/yufu/","2026-07-08T20:36:58.926Z"
"Южно-Российский гуманитарный институт","Южно-Российский гуманитарный институт","university","Ростов-на-Дону","Ростов-на-Дону","http://www.urgi.info/","urgi@urgi.info","+7 (863) 267-34-37, 244-12-81","","","","","г. Ростов-на-Дону, Красноармейская ул., д. 108","https://rostov.postupi.online/vuz/yurgi/","2026-07-08T20:36:58.926Z"
"Южный университет (ИУБиП)","Южный университет (ИУБиП)","university","Ростов-на-Дону","Ростов-на-Дону","http://www.iubip.ru","info@iubip.ru","+7 (863) 245-45-65, 8 (800) 775-50-12","","","","","г. Ростов-на-Дону, пр. Михаила Нагибина, д. 33, лит. А","https://rostov.postupi.online/vuz/yuu-iubip/","2026-07-08T20:36:58.926Z"
"Южно-Российский институт управления - филиал Российской академии народного хозяйства и государственной службы при Президенте Российской Федерации","Южно-Российский институт управления - филиал Российской академии народного хозяйства и государственной службы при Президенте Российской Федерации","university","Ростов-на-Дону","Ростов-на-Дону","http://uriu.ranepa.ru/","priem-uriu@ranepa.ru","+7 (863) 240-22-02, 8 (800) 550-34-03","","","","","г. Ростов-на-Дону, ул. Пушкинская, д. 70","https://rostov.postupi.online/vuz/yuzhno-rossijskij-institut-upravleniya-filial-ranhigs/","2026-07-08T20:36:58.926Z"
